"index","fiberhood","f3","netsecfootage","connected","completed","upstreamsection","downstreamchildren","f1percent","f2percent","f3percent","detaileddesignstatus","fiberpullfootage","ponlocationapproved","residentialhhp","strandfootage","constructionpackagestatus","project","permitsapproved","borefootage","asbuiltscomplete","specialprojectsmduhoaother","businesshhp","totalhhp","detaileddesignstartdate","ponsize","projectedborefootage","odc","ponlocationdesigned","detaileddesigncompletiondate","preliminarycxpsenttoconstruction","asbuiltsreceivedfromconstruction","phase","estimatedaerialpercent","estimatedugpercent","estimatedpathfootage","dateconstructionpassedtooperations","poncabinetsetdate","actualactivationdate","constructionstartdate","borefootagecompleted","remainingstrand","targetconstructioncompletedate","actualconstructioncompletedate","asbuiltssenttoengineering","constructionpercentagecompleted","dateopsapprovedforactivation","strandcompleted","targetactivationdate","borefootageremaining","odccabinetready","numpermits","permitapprovalstatus","permitapproveddate","permitsubmitdate","packagestatus","packagehomesearned","rolluphomesearned","downstreamhomes","ringestpackagefootage","ringpackagestatus","ringpercentcomplete","feederestpackagefootage","feederpackagestatus","feederpercentcomplete","f1f2f3estfootage","robustdetail","fhpercentcomplete","fhnetworkstatus","networkstatus","homesearned","ringhomesearnedshare","feederhomesearnedshare","fiberhoodhomesearnedshare","packagepercentcomplete","ring","feeder","hiearchy","hhp","coszonename","coscoalescezonegroup","coszonecurrentstatus","cossurveyorsignup","coszonestatus","cosfhname","cxinfrastructurecompletedate","plannedactivatedate","plannedmogroup","actualactivatedate","litmogroup","infactualcost","infactuallaborcost","infactualmaterialcost","inftotalstrand","inftotalduct","infpathfootage","infcostperpathmile","infcostperhhp","aerestcosttobuild","ugestcosttobuild","estcosttobuild","costtobuild","costperhhp","cabaddress","cabbandwidthtest10gigringcomplete","cabphase","cabsiteplancompleteest","cabrackconfigurecalixequipcomplete","cabstarte7finalconfigalarmfmptestingest","caboepwrmakereadystart","cabagghub","cabodccabinet","cabwirepowerodccabinetstartest","cabaddressrequestsubmitted","cabpermitsreceivedest","cabpermitssubmittedactual","cabe7finalconfigalarmfmptestingcomple","cabsplicetestringfibersstartest","cabcabinetproductionreadyactual","cabsiteplancompleteactual","cabstart10gigringturnuptestest","cabpermitssubmittedest","cabwirepowerodccabinetstartactual","cabpermitsreceivedactual","cabelectricalinspectionapprovedest","cabcabinetproductionreadyest","cabdesignpermitstart","cabwirepowerodccabinetcompleteactual","cabstart10gigringturnuptestactual","cabelectricalinspectionapprovedactual","cabconstructioncompleteactual","cabstartbandwidthtest10gigringactual","caboepwrappapproved","cabconstructionstartest","cabstarte7finalconfigalarmfmptestingactual","cabstartbandwidthtest10gigringest","caboepwrappsubmitted","cabsplicetestringfiberscomplete","cabsplicetestringfibersstartactual","cabsubtendring","cabrackbaseconfigurecalixequipstartest","cab10gigringturnuptestcomplete","cabodccabinetsize","cabconstructioncompleteest","cabrackbaseconfigurecalixequipstartactual","caboepwrconnectcomplete","cabsiteaddressrxd","cabconstructionstartactual","surveymrc","totalsurveys","surveyarpu","activemrc","actualmrc","totalsubscribers","firstinstall","activearpu","actualarpu","scheduledinstalls","firstschedinstall","earliestinstall","surveytakerate","subtakerate","combinedtakerate","penetrationbucket","surveybutnotsub","surveypercent","percentofsurveynowsub","notsubnorsurvey"
66,MS10,MS10,0,false,false,MEB04-2,{},0,0,0,Complete,375.0,"8/20/21","86.0",0,,Medina Fiber,,3104,,HOA,"0.0",86,"2022-03-17",,2639,MEB04,"6/18/21","2022-08-30",,,"3",0.0,1.0,2639,"2022-06-24",,"2022-07-07","2022-05-02",0,0,"2022-06-23","2022-06-24",,"1.0","2022-07-07",0,"2022-07-07","3104.0",YES,2,Not Submitted,,,LIT,43,43,86,0,Construction Complete,1.0,0,LIT,1.0,2639,"Ring: MEB Ring - Construction Complete, Feeder: MEB04-2 - LIT, FH: LIT",1.0,LIT,LIT,86,12.9,30.099999999999998,43.0,1.0,MEB Ring,MEB04-2,F3,86,Medina South 10 (MS10),Medina,Survey,Survey,Survey,MS10,"2022-06-24",2022-07-07 00:00:00.000,Jul-2022,2022-07-07 00:00:00.000,Jul-2022,,,,,,,,,0,49613,49613,49613.0,576.9,"1015 West Abbey Drive",,"3.0","2021-10-25","12/12/21","12/5/21","1/26/22",MEDAD,MEB04,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/22/21","11/22/21","3/11/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21","2/15/22","2/28/22","1/20/22","1/20/22","2/28/22","1/24/22","11/10/21","12/22/21","12/3/21","10/13/21",,"12/16/21",B,"11/30/21",,ODC 100,"11/19/21","12/11/21","1/27/22","2021-10-13","12/20/21",749.88,13.0,57.68,,,0.0,,,,,,,0.15,0.0,0.15,>10%,13.0,0.15,0.0,73.0
67,MS09,MS09,0,false,false,MEB04-2,{},0,0,0,Complete,778.0,"8/20/21","64.0",0,,Medina Fiber,,3181,,HOA,"8.0",72,"2022-03-15",,5235,MEB04,"6/18/21","2022-03-18",,,"3",0.0,1.0,5235,"2022-06-24",,"2022-07-07","2021-11-11",0,0,"2022-06-23","2022-06-24",,"1.0","2022-07-07",0,"2022-07-07","3181.0",YES,4,Not Submitted,,,LIT,36,36,72,0,Construction Complete,1.0,0,LIT,1.0,5235,"Ring: MEB Ring - Construction Complete, Feeder: MEB04-2 - LIT, FH: LIT",1.0,LIT,LIT,72,10.799999999999999,25.2,36.0,1.0,MEB Ring,MEB04-2,F3,72,Medina South 09 (MS09),Medina,Survey,Survey,Survey,MS09,"2022-06-24",2022-07-07 00:00:00.000,Jul-2022,2022-07-07 00:00:00.000,Jul-2022,,,,,,,,,0,98418,98418,98418.0,1366.92,"1015 West Abbey Drive",,"3.0","2021-10-25","12/12/21","12/5/21","1/26/22",MEDAD,MEB04,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/22/21","11/22/21","3/11/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21","2/15/22","2/28/22","1/20/22","1/20/22","2/28/22","1/24/22","11/10/21","12/22/21","12/3/21","10/13/21",,"12/16/21",B,"11/30/21",,ODC 100,"11/19/21","12/11/21","1/27/22","2021-10-13","12/20/21",359.94,6.0,59.99,,,0.0,,,,,,,0.08,0.0,0.08,<10%,6.0,0.08,0.0,66.0
68,MS21,MS21,0,false,false,MEB03-1,{},0,0,0,Complete,1347.0,"8/20/21","116.0",0,Sent To Construction,Medina Fiber,YES,6362,,MDU,"3.0",119,"2021-06-30","288.0",6644,MEB03,"6/18/21","2021-07-28","2021-09-29",,"3",0.0,1.0,6644,"2022-07-02",,"2022-07-08","2021-12-01",6359,0,"2022-07-04","2022-07-02",,"1.0","2022-07-08",0,"2022-07-18","3.0",YES,1,Permits Approved,"2021-10-29","2021-10-05",LIT,60,60,119,0,Construction Complete,1.0,0,LIT,1.0,6644,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-1 - LIT, FH: LIT",1.0,LIT,LIT,119,17.849999999999998,41.65,59.5,1.0,MEB Ring,MEB03-1,F3,119,Medina South 21 (MS21),Medina,Active,Survey,In-Service,MS21,"2022-07-02",2022-07-18 00:00:00.000,Jul-2022,2022-07-08 00:00:00.000,Jul-2022,,,,,,,,,0,124907,124907,124907.0,1049.64,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",2587.61,38.0,68.1,1397.8,1360.3999999999999,20.0,2022-07-26 00:00:00.000,69.89,68.02,,2022-07-26 00:00:00.000,2022-07-26 00:00:00.000,0.32,0.17,0.17,>30%,18.0,0.32,0.53,81.0
115,MW04,MW04,0,false,false,MEC07-1,{},0,0,0,Complete,8618.0,"8/20/21","42.0",0,Sent To Construction,Medina Fiber,,18674,,,"63.0",105,,"288.0",22719,MEC07,"6/18/21",,"2022-09-28",,"3",0.0,1.0,22719,,,,,0,0,"2023-03-03",,,,,0,"2023-03-17","18674.0",NO,7,Not Submitted,,,Permitting,4,4,105,0,Permitting,0.075,0,Permitting,0.075,22719,"Ring: MEC Ring - Permitting, Feeder: MEC07-1 - Permitting, FH: Permitting",0.075,Permitting,Permitting,8,1.18125,2.75625,3.9375,0.075,MEC Ring,MEC07-1,F3,105,Medina West 04 (MW04),Medina,Survey,Survey,Survey,MW04,,2023-03-17 00:00:00.000,Mar-2023,,,,,,,,,,,0,427117,427117,427117.0,4067.78,"940 West Smith Road",,"3.0","2021-10-25",,"12/12/21",,MEDAD,MEC07,"12/7/21","2021-10-01","2021-11-10","10/26/21",,"12/2/121",,"10/26/21","12/8/21","10/28",,"2021-11-18","12/6/21","12/17/21","2021-09-21",,,,,,,"11/17/21",,"12/10/21","10/13/21",,,C,"12/8/21",,ODC 100,"12/1/21",,,"2021-10-13",,349.94,7.0,49.99,,,0.0,,,,,,,0.07,0.0,0.07,<10%,7.0,0.07,0.0,98.0
69,MS18,MS18,0,false,false,MEB03-1,{},0,0,0,Complete,2836.0,"8/20/21","223.0",0,Sent to Construction,Medina Fiber,YES,17054,,,"0.0",223,"2021-06-28","288.0",9939,MEB03,"6/18/21","2021-07-01","2021-07-20",,"3",0.0,1.0,9939,"2022-07-12","2022-06-27","2022-07-11","2022-04-04",17056,0,"2022-06-24","2022-07-12",,"1.0","2022-07-11",0,"2022-07-08",-2.0,YES,1,Permits Approved,"2021-08-02","2021-07-21",LIT,112,112,223,0,Construction Complete,1.0,0,LIT,1.0,9939,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-1 - LIT, FH: LIT",1.0,LIT,LIT,223,33.449999999999996,78.05,111.5,1.0,MEB Ring,MEB03-1,F3,223,Medina South 18 (MS18),Medina,Active,Survey,In-Service,MS18,"2022-07-12",2022-07-08 00:00:00.000,Jul-2022,2022-07-11 00:00:00.000,Jul-2022,,,,,,,,,0,186853,186853,186853.0,837.91,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",5975.15,88.0,67.9,3421.54,3252.22,43.0,2022-07-27 00:00:00.000,79.57,75.63,4,2022-07-26 00:00:00.000,2022-07-27 00:00:00.000,0.39,0.19,0.19,>30%,45.0,0.39,0.49,135.0
70,MS17,MS17,0,false,false,MEB03-1,{},0,0,0,Complete,4387.0,"8/20/21","205.0",0,Sent to Construction,Medina Fiber,YES,17489,,,"0.0",205,"2021-06-23","288.0",10412,MEB03,"6/18/21","2021-06-24","2021-07-16",,"3",0.0,1.0,10412,"2022-07-11","2022-06-27","2022-07-10","2022-05-02",17490,0,"2022-06-24","2022-07-11",,"1.0","2022-07-10",0,"2022-07-08",-1.0,YES,1,Permits Approved,"2021-08-02","2021-07-20",LIT,102,102,205,0,Construction Complete,1.0,0,LIT,1.0,10412,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-1 - LIT, FH: LIT",1.0,LIT,LIT,205,30.75,71.75,102.5,1.0,MEB Ring,MEB03-1,F3,205,Medina South 17 (MS17),Medina,Active,Survey,In-Service,MS17,"2022-07-11",2022-07-08 00:00:00.000,Jul-2022,2022-07-10 00:00:00.000,Jul-2022,,,,,,,,,0,195746,195746,195746.0,954.86,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",4117.42,59.0,69.79,2087.68,2070.21,27.0,2022-07-25 00:00:00.000,77.32,76.67,,2022-07-25 00:00:00.000,2022-07-25 00:00:00.000,0.29,0.13,0.13,>20%,32.0,0.29,0.46,146.0
71,MS16,MS16,0,false,false,MEB03-1,{},0,0,0,Complete,4993.0,"8/20/21","188.0",0,Sent to Construction,Medina Fiber,YES,13095,,,"1.0",189,"2021-06-21","288.0",9970,MEB03,"6/18/21","2021-06-24","2021-07-14",,"3",0.0,1.0,9970,"2022-07-11",,"2022-07-10","2022-05-03",13091,0,"2022-06-24","2022-07-11",,"1.0","2022-07-10",0,"2022-07-08","4.0",YES,1,Permits Approved,"2021-07-29","2021-07-15",LIT,94,94,189,0,Construction Complete,1.0,0,LIT,1.0,9970,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-1 - LIT, FH: LIT",1.0,LIT,LIT,189,28.349999999999998,66.14999999999999,94.5,1.0,MEB Ring,MEB03-1,F3,189,Medina South 16 (MS16),Medina,Active,Survey,In-Service,MS16,"2022-07-11",2022-07-08 00:00:00.000,Jul-2022,2022-07-10 00:00:00.000,Jul-2022,,,,,,,,,0,187436,187436,187436.0,991.72,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",3451.46,52.0,66.37,2353.7,2305.0099999999998,27.0,2022-07-22 00:00:00.000,87.17,85.37,1,2022-07-22 00:00:00.000,2022-07-22 00:00:00.000,0.28,0.14,0.14,>20%,25.0,0.28,0.52,137.0
72,MS13.1,MS13.1,0,false,false,MEB03-2,{},0,0,0,Complete,242.0,"8/20/21","64.0",0,,Medina Fiber,YES,1652,,HOA,"0.0",64,"2022-03-14","144.0",2000,MEB03,"6/18/21","2022-03-18",,,"3",0.0,1.0,2000,"2022-05-04",,"2022-07-07","2021-11-16",1452,0,"2022-06-24","2022-05-04",,"1.0","2022-07-07",0,"2022-07-08","200.0",YES,2,Permits Approved,"2022-08-04",,LIT,32,32,64,0,Construction Complete,1.0,0,LIT,1.0,2000,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-2 - LIT, FH: LIT",1.0,LIT,LIT,64,9.6,22.4,32.0,1.0,MEB Ring,MEB03-2,F3,64,Medina South 13.1 (MS13.1),Medina,Survey,Survey,In-Service,MS13.1,"2022-05-04",2022-07-08 00:00:00.000,Jul-2022,2022-07-07 00:00:00.000,Jul-2022,,,,,,,,,0,37600,37600,37600.0,587.5,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",615.87,12.0,51.32,,,0.0,,,,,,,0.19,0.0,0.19,>10%,12.0,0.19,0.0,52.0
73,MS20,MS20,0,false,false,MEB03-2,{},0,0,0,Complete,976.0,"8/20/21","115.0",0,,Medina Fiber,,2574,,MDU,"0.0",115,"2022-03-18","144.0",3091,MEB03,"6/18/21","2022-08-31",,,"3",0.0,1.0,3091,"2022-07-02",,"2022-07-07","2022-02-24",0,0,"2022-06-24","2022-07-02",,"1.0","2022-07-07",0,"2022-07-08","2574.0",YES,2,Not Submitted,,,LIT,58,58,115,0,Construction Complete,1.0,0,LIT,1.0,3091,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-2 - LIT, FH: LIT",1.0,LIT,LIT,115,17.25,40.25,57.5,1.0,MEB Ring,MEB03-2,F3,115,Medina South 20 (MS20),Medina,Survey,Survey,Survey,MS20,"2022-07-02",2022-07-08 00:00:00.000,Jul-2022,2022-07-07 00:00:00.000,Jul-2022,,,,,,,,,0,58111,58111,58111.0,505.31,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",539.93,10.0,53.99,,,0.0,,,,,,,0.09,0.0,0.09,<10%,10.0,0.09,0.0,105.0
116,MW01,MW01,0,false,false,MEC07-2,{},0,0,0,Complete,3421.0,"8/20/21","142.0",0,Sent To Construction,Medina Fiber,,9690,,,"3.0",145,"2021-08-23","288.0",8946,MEC07,"6/18/21","2021-09-29","2022-07-21",,"3",0.0,1.0,8946,,,,,0,0,"2023-05-12",,,,,0,"2023-05-26","9690.0",NO,1,Not Submitted,,,Permitting,5,5,145,0,Permitting,0.075,0,Permitting,0.075,8946,"Ring: MEC Ring - Permitting, Feeder: MEC07-2 - Permitting, FH: Permitting",0.075,Permitting,Permitting,11,1.6312499999999999,3.80625,5.4375,0.075,MEC Ring,MEC07-2,F3,145,Medina West 01 (MW01),Medina,Survey,Survey,Survey,MW01,,2023-05-26 00:00:00.000,May-2023,,,,,,,,,,,0,168185,168185,168185.0,1159.9,"940 West Smith Road",,"3.0","2021-10-25",,"12/12/21",,MEDAD,MEC07,"12/7/21","2021-10-01","2021-11-10","10/26/21",,"12/2/121",,"10/26/21","12/8/21","10/28",,"2021-11-18","12/6/21","12/17/21","2021-09-21",,,,,,,"11/17/21",,"12/10/21","10/13/21",,,C,"12/8/21",,ODC 100,"12/1/21",,,"2021-10-13",,1355.8,21.0,64.56,,,0.0,,,,,,,0.14,0.0,0.14,>10%,21.0,0.14,0.0,124.0
74,MS19,MS19,0,false,false,MEB03-2,{},0,0,0,Complete,2467.0,"8/20/21","187.0",0,Sent to Construction,Medina Fiber,YES,13334,,,"0.0",187,"2021-06-25","288.0",9403,MEB03,"6/18/21","2021-06-30","2021-07-19",,"3",0.0,1.0,9403,"2022-07-07","2022-06-30","2022-07-08","2022-01-27",13314,0,"2022-07-04","2022-07-07",,"1.0","2022-07-08",0,"2022-07-18","20.0",YES,1,Permits Approved,"2021-08-02","2021-07-20",LIT,94,94,187,0,Construction Complete,1.0,0,LIT,1.0,9403,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-2 - LIT, FH: LIT",1.0,LIT,LIT,187,28.05,65.45,93.5,1.0,MEB Ring,MEB03-2,F3,187,Medina South 19 (MS19),Medina,Active,Survey,In-Service,MS19,"2022-07-07",2022-07-18 00:00:00.000,Jul-2022,2022-07-08 00:00:00.000,Jul-2022,,,,,,,,,0,176776,176776,176776.0,945.33,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",2938.5499999999997,46.0,63.88,1553.77,1514.35,21.0,2022-07-26 00:00:00.000,73.99,72.11,,2022-07-26 00:00:00.000,2022-07-26 00:00:00.000,0.25,0.11,0.11,>20%,25.0,0.25,0.46,141.0
75,MS22,MS22,0,false,false,MEB03-2,{},0,0,0,Complete,910.0,"8/20/21","64.0",0,Sent to Construction,Medina Fiber,YES,4237,,,"0.0",64,"2021-07-12","144.0",4605,MEB03,"6/18/21","2021-07-15","2021-08-12",,"3",0.0,1.0,4605,"2022-07-12",,"2022-07-11","2022-01-13",2713,0,"2022-07-04","2022-07-12",,"1.0","2022-07-11",0,"2022-07-18","1524.0",YES,1,Permits Approved,"2021-08-30","2021-08-13",LIT,32,32,64,0,Construction Complete,1.0,0,LIT,1.0,4605,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-2 - LIT, FH: LIT",1.0,LIT,LIT,64,9.6,22.4,32.0,1.0,MEB Ring,MEB03-2,F3,64,Medina South 22 (MS22),Medina,Active,Survey,In-Service,MS22,"2022-07-12",2022-07-18 00:00:00.000,Jul-2022,2022-07-11 00:00:00.000,Jul-2022,,,,,,,,,0,86574,86574,86574.0,1352.72,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",1403.78,20.0,70.19,862.88,850.92,10.0,2022-07-27 00:00:00.000,86.29,85.09,,2022-07-27 00:00:00.000,2022-07-27 00:00:00.000,0.31,0.16,0.16,>30%,10.0,0.31,0.5,44.0
76,MS26,MS26,0,false,false,MEB03-2,{},0,0,0,Complete,6013.0,"8/20/21","212.0",0,Sent to Construction,Medina Fiber,YES,19789,,,"0.0",212,"2021-06-29","288.0",12404,MEB03,"6/18/21","2021-07-01","2021-07-20",,"3",0.0,1.0,12404,"2022-07-13","2022-06-30","2022-07-13","2022-04-04",17987,0,"2022-07-04","2022-07-13",,"1.0","2022-07-13",0,"2022-07-18","1802.0",YES,1,Permits Approved,"2021-08-12","2021-07-21",LIT,106,106,212,0,Construction Complete,1.0,0,LIT,1.0,12404,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-2 - LIT, FH: LIT",1.0,LIT,LIT,212,31.799999999999997,74.19999999999999,106.0,1.0,MEB Ring,MEB03-2,F3,212,Medina South 26 (MS26),Medina,Active,Survey,In-Service,MS26,"2022-07-13",2022-07-18 00:00:00.000,Jul-2022,2022-07-13 00:00:00.000,Jul-2022,,,,,,,,,0,233195,233195,233195.0,1099.98,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",4837.32,77.0,62.82,3342.5699999999997,3297.2599999999998,41.0,2022-08-03 00:00:00.000,81.53,80.42,1,2022-08-03 00:00:00.000,2022-08-03 00:00:00.000,0.36,0.19,0.19,>30%,36.0,0.36,0.53,135.0
77,MS27,MS27,0,false,false,MEB03-2,{},0,0,0,Complete,6150.0,"8/20/21","147.0",0,Sent to Construction,Medina Fiber,YES,12376,,,"0.0",147,"2021-07-01","288.0",7713,MEB03,"6/18/21","2021-07-06","2021-08-02",,"3",0.0,1.0,7713,"2022-07-11",,"2022-07-10","2022-02-07",12512,0,"2022-07-04","2022-07-11",,"1.0","2022-07-10",0,"2022-07-18",-136.0,YES,1,Permits Approved,"2021-08-10","2021-08-04",LIT,74,74,147,0,Construction Complete,1.0,0,LIT,1.0,7713,"Ring: MEB Ring - Construction Complete, Feeder: MEB03-2 - LIT, FH: LIT",1.0,LIT,LIT,147,22.05,51.449999999999996,73.5,1.0,MEB Ring,MEB03-2,F3,147,Medina South 27 (MS27),Medina,Active,Survey,In-Service,MS27,"2022-07-11",2022-07-18 00:00:00.000,Jul-2022,2022-07-10 00:00:00.000,Jul-2022,,,,,,,,,0,145004,145004,145004.0,986.42,"1020 Wadsworth Road",n/a,"3.0","2021-10-25","12/12/21","12/5/21",,MEDAD,MEB03,"11/29/21","2021-10-01","2021-11-09","10/26/21","12/29/21","11/22/21","6/8/22","10/26/21","12/1/21","10/26","1/10/22","2021-11-17","11/24/21","12/10/21","2021-09-21",,n/a,"5/18/22","5/18/22",n/a,,"11/10/21","12/28/21","12/3/21","10/13/21","6/1/22","6/1/22",B,"11/30/21",n/a,ODC 200,"11/19/21","12/11/21",,"2021-10-13","12/22/21",4317.43,62.0,69.64,2461.65,2425.3199999999997,31.0,2022-07-25 00:00:00.000,79.41,78.24,4,2022-07-25 00:00:00.000,2022-07-25 00:00:00.000,0.42,0.21,0.21,>40%,31.0,0.42,0.5,85.0
78,MC10,MC10,0,false,false,MEA01-1,{},0,0,0,Complete,1457.0,"8/20/21","133.0",0,Sent To Construction,Medina Fiber,YES,8437,,,"19.0",152,"2021-08-16","288.0",6242,MEA01,"6/18/21","2021-08-26","2022-04-22","2022-07-21","3",0.0,1.0,6242,"2022-07-22",,"2022-08-11","2022-05-11",9347,0,"2022-07-22","2022-07-22","2022-07-21","1.0","2022-08-11",0,"2022-08-05",-910.0,YES,1,Permits Approved,"2021-10-29","2021-10-12",LIT,76,76,152,0,Construction Complete,1.0,0,LIT,1.0,6242,"Ring: MEA Ring - Construction Complete, Feeder: MEA01-1 - LIT, FH: LIT",1.0,LIT,LIT,152,22.8,53.199999999999996,76.0,1.0,MEA Ring,MEA01-1,F3,152,Medina Central 10 (MC10),Medina,Active,Survey,In-Service,MC10,"2022-07-22",2022-08-05 00:00:00.000,Aug-2022,2022-08-11 00:00:00.000,Aug-2022,,,,,,,,,0,117350,117350,117350.0,772.04,"190 North Broadway Street","8/11/22","3.0","2021-10-25","7/12/22","12/12/21",,MEDAD,MEA01,"12/7/21","2021-10-01","2021-11-10","10/26/21","8/11/22","12/2/121","8/11/22","10/26/21","12/8/21","10/28","6/8/22","2021-11-11","12/6/21","12/17/21","2021-09-21","6/16/22","7/26/22","6/16/22","3/31/22","8/4/22",,"11/17/21","8/3/22","12/10/21","10/13/21","8/3/22","7/25/22",A,"12/8/21","8/11/22",ODC 200,"12/1/21","6/23/22","6/23/22","2021-10-13","3/30/22",959.83,18.0,53.32,245.94,223.02,5.0,2022-08-29 00:00:00.000,49.19,44.6,,2022-08-29 00:00:00.000,2022-08-29 00:00:00.000,0.12,0.03,0.03,>10%,13.0,0.12,0.28,134.0
